category,card_id,illustrator,image_url,localid,name,rarity,set_id,set_name,set_symbol_url,variants,hp,types,evolvefrom,description,stage,attacks,weaknesses,retreat,regulationmark,legal,card_count_official,card_count_total,language,card_number,id
Pokémon,swsh4.5-SV116,PLANETA Mochizuki,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV116.webp?,SV116,Olangaar V,Shiny rare V,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",220,"[""Unlicht""]",null,null,Basis,"[{""cost"":[""Unlicht""],""name"":""Biss"",""damage"":40},{""cost"":[""Unlicht"",""Unlicht"",""Unlicht""],""name"":""Stachelfaust"",""damage"":200,""effect"":""Nimm 2 an dieses Pokémon angelegte Darkness-Energien auf deine Hand.""}]","[{""type"":""Pflanze"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV116,null
Pokémon,swsh4.5-SV117,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV117.webp?,SV117,Olangaar VMAX,Shiny rare VMAX,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",330,"[""Unlicht""]",Grimmsnarl V,null,VMAX,"[{""cost"":[""Unlicht"",""Unlicht"",""Unlicht""],""name"":""Giga-Bohrer"",""damage"":""170+"",""effect"":""Diese Attacke fügt für jede an dieses Pokémon angelegte extra Darkness-Energie (zusätzlich zu den Kosten dieser Attacke) 50 Schadenspunkte mehr zu. Du kannst auf diese Weise höchstens 100 Schadenspunkte mehr zufügen.""}]","[{""type"":""Pflanze"",""value"":""×2""}]",3,D,"{""expanded"":true,""standard"":false}",72,195,de,SV117,null
Pokémon,swsh4.5-SV118,Saki Hayashiro,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV118.webp?,SV118,Ditto V,Shiny rare V,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",170,"[""Farblos""]",null,null,Basis,"[{""cost"":[""Farblos""],""name"":""Ankleistern"",""effect"":""Lege 1 Basis-Energiekarte aus deinem Ablagestapel an dieses Pokémon an.""}]","[{""type"":""Kampf"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV118,null
Pokémon,swsh4.5-SV119,PLANETA Tsuji,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV119.webp?,SV119,Ditto VMAX,Shiny rare VMAX,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",320,"[""Farblos""]",Ditto V,null,VMAX,"[{""cost"":[""Farblos"",""Farblos"",""Farblos""],""name"":""Dyna-Wandler"",""effect"":""Wähle 1 Attacke des Aktiven Pokémon deines Gegners und setze sie als diese Attacke ein.""}]","[{""type"":""Kampf"",""value"":""×2""}]",3,D,"{""expanded"":true,""standard"":false}",72,195,de,SV119,null
Pokémon,swsh4.5-SV120,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV120.webp?,SV120,Zwollock V,Shiny rare V,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",210,"[""Farblos""]",null,null,Basis,"[{""cost"":[""Farblos"",""Farblos"",""Farblos""],""name"":""Rachestoß"",""damage"":""120+"",""effect"":""Diese Attacke fügt für jede der von deinem Gegner genommenen Preiskarten 30 Schadenspunkte mehr zu.""}]","[{""type"":""Kampf"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV120,null
Dresseur,swsh1-167,Studio Bora Inc.,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/fr/swsh1-167.webp?,167,Œuf Chance,Peu Commune,swsh1,Épée et Bouclier,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,fr,167/202,null
Pokémon,swsh4.5-SV028,otumami,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV028.webp?,SV028,Kamehaps,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",80,"[""Wasser""]",null,null,Basis,"[{""cost"":[""Farblos"",""Farblos""],""name"":""Biss"",""damage"":30},{""cost"":[""Wasser"",""Farblos"",""Farblos""],""name"":""Aquaknarre"",""damage"":50}]","[{""type"":""Elektro"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV028,null
Pokémon,swsh4.5-SV029,Shin Nagasawa,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV029.webp?,SV029,Kamalm,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",130,"[""Wasser""]",Chewtle,null,Rang 1,"[{""cost"":[""Wasser"",""Farblos"",""Farblos""],""name"":""Klammerbiss"",""damage"":""60+"",""effect"":""Diese Attacke fügt für jedes Colorless in den Rückzugskosten des Aktiven Pokémon deines Gegners 30 Schadenspunkte mehr zu.""},{""cost"":[""Wasser"",""Farblos"",""Farblos"",""Farblos""],""name"":""Fesselbiss"",""damage"":130,""effect"":""Während des nächsten Zuges deines Gegners kann sich das Verteidigende Pokémon nicht zurückziehen.""}]","[{""type"":""Elektro"",""value"":""×2""}]",3,D,"{""expanded"":true,""standard"":false}",72,195,de,SV029,null
Pokémon,swsh4.5-SV037,Masakazu Fukuda,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV037.webp?,SV037,Pescryodon,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",150,"[""Wasser""]",Rare Fossil,null,Rang 1,"[{""cost"":[""Wasser"",""Farblos"",""Farblos""],""name"":""Harte Oberfläche"",""damage"":90,""effect"":""Während des nächsten Zuges deines Gegners werden diesem Pokémon durch Attacken 60 Schadenspunkte weniger zugefügt (nachdem Schwäche und Resistenz verrechnet wurden).""},{""cost"":[""Wasser"",""Farblos"",""Farblos"",""Farblos""],""name"":""Eisiger Atem"",""damage"":130,""effect"":""Das Aktive Pokémon deines Gegners schläft jetzt.""}]","[{""type"":""Elektro"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV037,null
Pokémon,swsh4.5-SV047,Sanosuke Sakuma,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV047.webp?,SV047,Galar-Ponita,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",70,"[""Psycho""]",null,null,Basis,"[{""cost"":[""Psycho""],""name"":""Mentale Blockade"",""damage"":10,""effect"":""Wirf 1 Münze. Bei Kopf ist das Aktive Pokémon deines Gegners jetzt paralysiert.""}]","[{""type"":""Unlicht"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV047,null
Pokémon,swsh4.5-SV053,Sanosuke Sakuma,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV053.webp?,SV053,Mortipot,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",60,"[""Psycho""]",Sinistea,null,Rang 1,"[{""cost"":[""Farblos"",""Farblos""],""name"":""Verrückte Party"",""damage"":""20×"",""effect"":""Diese Attacke fügt für jedes Pokémon in deinem Ablagestapel, das die Attacke Verrückte Party hat, 20 Schadenspunkte zu.""}]","[{""type"":""Unlicht"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV053,null
Pokémon,swsh4.5-SV058,MAHOU,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV058.webp?,SV058,Pokusan,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",110,"[""Psycho""]",Milcery,null,Rang 1,"[{""cost"":[""Farblos""],""name"":""Verzierung"",""effect"":""Lege beliebig viele Basis-Energiekarten aus deiner Hand beliebig an deine Pokémon an.""},{""cost"":[""Psycho"",""Farblos""],""name"":""Diebeskuss"",""damage"":50,""effect"":""Heile 30 Schadenspunkte bei diesem Pokémon.""}]","[{""type"":""Metall"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV058,null
Pokémon,swsh4.5-SV063,Kagemaru Himeno,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV063.webp?,SV063,Galar-Porenta,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",80,"[""Kampf""]",null,null,Basis,"[{""cost"":[""Kampf""],""name"":""Zertrümmerer"",""damage"":""10+"",""effect"":""Wirf 1 Münze. Bei Kopf fügt diese Attacke 30 Schadenspunkte mehr zu.""},{""cost"":[""Farblos"",""Farblos""],""name"":""Durchbohren"",""damage"":30}]","[{""type"":""Psycho"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV063,null
Pokémon,swsh4.5-SV122,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV122.webp?,SV122,Endynalos VMAX,Versteckt Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",340,"[""Unlicht""]",Eternatus V,null,VMAX,"[{""cost"":[""Unlicht"",""Farblos""],""name"":""Schrecken ohne Ende"",""damage"":""30×"",""effect"":""Diese Attacke fügt für jedes deiner Darkness-Pokémon im Spiel 30 Schadenspunkte zu.""}]","[{""type"":""Kampf"",""value"":""×2""}]",3,D,"{""expanded"":true,""standard"":false}",72,195,de,SV122,null
Dresseur,swsh1-168,Yoshinobu Saito,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/fr/swsh1-168.webp?,168,Baie Prine,Peu Commune,swsh1,Épée et Bouclier,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,fr,168/202,null
Pokémon,swsh4.5-SV073,Masakazu Fukuda,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV073.webp?,SV073,Kaocto,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",130,"[""Kampf""]",Clobbopus,null,Rang 1,"[{""cost"":[""Kampf"",""Kampf""],""name"":""Octoklammer"",""effect"":""Bis dieses Kaocto die Aktive Position verlässt, erhöhen sich die Kosten der Attacken des Verteidigenden Pokémon um ColorlessColorless und das Verteidigende Pokémon kann sich nicht zurückziehen. Dieser Effekt kann nicht mehr als einmal angewandt werden.""},{""cost"":[""Kampf"",""Kampf"",""Farblos""],""name"":""Wuchtiger Hieb"",""damage"":130,""effect"":""Der Schaden dieser Attacke wird durch Resistenz nicht verändert.""}]","[{""type"":""Psycho"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV073,null
Pokémon,swsh4.5-SV075,Hitoshi Ariga,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV075.webp?,SV075,Humanolith,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",140,"[""Kampf""]",null,null,Basis,"[{""cost"":[""Kampf"",""Farblos"",""Farblos""],""name"":""Megakick"",""damage"":80},{""cost"":[""Kampf"",""Farblos"",""Farblos"",""Farblos""],""name"":""Powerdruck"",""damage"":""120+"",""effect"":""Wenn an dieses Pokémon mindestens 1 extra Energie angelegt ist (zusätzlich zu den Kosten dieser Attacke), fügt diese Attacke 60 Schadenspunkte mehr zu.""}]","[{""type"":""Pflanze"",""value"":""×2""}]",4,D,"{""expanded"":true,""standard"":false}",72,195,de,SV075,null
Pokémon,swsh4.5-SV079,Shin Nagasawa,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV079.webp?,SV079,Galar-Geradaks,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",100,"[""Unlicht""]",Galarian Zigzagoon,null,Rang 1,"[{""cost"":[""Unlicht""],""name"":""Nachthieb"",""damage"":20,""effect"":""Tausche dieses Pokémon gegen 1 Pokémon auf deiner Bank aus.""},{""cost"":[""Unlicht"",""Farblos"",""Farblos""],""name"":""Einhämmern"",""damage"":70}]","[{""type"":""Pflanze"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV079,null
Pokémon,swsh4.5-SV082,Kagemaru Himeno,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV082.webp?,SV082,Gaunux,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",100,"[""Unlicht""]",Nickit,null,Rang 1,"[{""cost"":[""Unlicht""],""name"":""Raub"",""damage"":20,""effect"":""Dein Gegner zeigt dir seine Handkarten. Wähle 1 Karte, die du dort findest, und lege sie unter sein Deck.""},{""cost"":[""Unlicht"",""Farblos"",""Farblos""],""name"":""Fänge der Dunkelheit"",""damage"":90}]","[{""type"":""Pflanze"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV082,null
Pokémon,swsh4.5-SV090,sowsow,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV090.webp?,SV090,Kupfanti,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",100,"[""Metall""]",null,null,Basis,"[{""cost"":[""Metall"",""Farblos"",""Farblos""],""name"":""Stärke"",""damage"":60}]","[{""type"":""Feuer"",""value"":""×2""}]",3,D,"{""expanded"":true,""standard"":false}",72,195,de,SV090,null
Pokémon,swsh4.5-SV091,Shin Nagasawa,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV091.webp?,SV091,Patinaraja,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",190,"[""Metall""]",Cufant,null,Rang 1,"[{""cost"":[""Metall"",""Metall"",""Farblos"",""Farblos""],""name"":""Rächender Stampfer"",""damage"":""120+"",""effect"":""Wenn auf den Pokémon auf deiner Bank mindestens 1 Schadensmarke liegt, fügt diese Attacke 120 Schadenspunkte mehr zu.""}]","[{""type"":""Feuer"",""value"":""×2""}]",4,D,"{""expanded"":true,""standard"":false}",72,195,de,SV091,null
Pokémon,swsh4.5-SV092,Souichirou Gunjima,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV092.webp?,SV092,Duraludon,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",130,"[""Metall""]",null,null,Basis,"[{""cost"":[""Farblos""],""name"":""Metallschleifer"",""damage"":30,""effect"":""Lege 1 Metal-Energiekarte aus deinem Ablagestapel an 1 deiner Pokémon an.""},{""cost"":[""Metall"",""Metall"",""Farblos""],""name"":""Power-Strahl"",""damage"":110}]","[{""type"":""Feuer"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV092,null
Pokémon,swsh4.5-SV102,Masakazu Fukuda,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV102.webp?,SV102,Kranoviz,Shiny rare,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",80,"[""Farblos""]",Rookidee,null,Rang 1,"[{""cost"":[""Farblos""],""name"":""Pflücker"",""damage"":20,""effect"":""Bevor du Schaden zufügst, lege alle Pokémon-Ausrüstungen vom Aktiven Pokémon deines Gegners auf seinen Ablagestapel.""},{""cost"":[""Farblos"",""Farblos""],""name"":""Bohrschnabel"",""damage"":50}]","[{""type"":""Elektro"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,de,SV102,null
Pokémon,swsh4.5-SV110,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV110.webp?,SV110,Lapras V,Shiny rare V,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",210,"[""Wasser""]",null,null,Basis,"[{""cost"":[""Farblos""],""name"":""Bodysurfen"",""effect"":""Lege 1 Water-Energiekarte aus deiner Hand an dieses Pokémon an. Wenn du das machst, tausche es gegen 1 Pokémon auf deiner Bank aus.""},{""cost"":[""Wasser"",""Wasser"",""Wasser"",""Farblos""],""name"":""Meereskreislauf"",""damage"":210,""effect"":""Nimm 2 an dieses Pokémon angelegte Water-Energien auf deine Hand.""}]","[{""type"":""Elektro"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV110,null
Dresseur,swsh10-206,null,https://assets.tcgdex.net/fr/swsh/swsh10/206/high.webp,206,Roxanne,Magnifique rare,swsh10,Astres Radieux,https://assets.tcgdex.net/univ/swsh/swsh10/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",null,[],null,null,null,null,null,null,F,"{""expanded"":true,""standard"":true}",189,246,fr,206/246,null
Pokémon,swsh4.5-SV112,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV112.webp?,SV112,Riffex V,Shiny rare V,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",210,"[""Elektro""]",null,null,Basis,"[{""cost"":[""Elektro""],""name"":""Gifthieb"",""damage"":20,""effect"":""Das Aktive Pokémon deines Gegners ist jetzt vergiftet.""},{""cost"":[""Elektro"",""Elektro"",""Farblos""],""name"":""Elektro-Aufstand"",""damage"":""90+"",""effect"":""Wenn das Aktive Pokémon deines Gegners vergiftet ist, fügt diese Attacke 90 Schadenspunkte mehr zu.""}]","[{""type"":""Kampf"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV112,null
Pokémon,swsh4.5-SV121,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/de/swsh4.5-SV121.webp?,SV121,Endynalos V,Versteckt Selten,swsh4.5,Glänzendes Schicksal,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",220,"[""Unlicht""]",null,null,Basis,"[{""cost"":[""Farblos""],""name"":""Kraftbeschleuniger"",""damage"":30,""effect"":""Du kannst 1 Darkness-Energiekarte aus deiner Hand an 1 Pokémon auf deiner Bank anlegen.""},{""cost"":[""Unlicht"",""Farblos"",""Farblos"",""Farblos""],""name"":""Dynamax-Kanone"",""damage"":""120+"",""effect"":""Wenn das Aktive Pokémon deines Gegners ein Pokémon-VMAX ist, fügt diese Attacke 120 Schadenspunkte mehr zu.""}]","[{""type"":""Kampf"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,de,SV121,null
Pokemon,sm3.5-1,Mizue,null,1,Bulbasaur,Common,sm3.5,Shining Legends,null,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",70,"[""Grass""]",null,null,Basic,"[{""cost"":[""Grass"",""Colorless""],""name"":""Razor Leaf"",""damage"":30}]","[{""type"":""Fire"",""value"":""×2""}]",2,null,"{""expanded"":true,""standard"":false}",73,78,en,1/73,null
